review_text,review_date,flavour_name,star_rating
I didnot get a scoop with the pack. Can i getba replacement and not quite sure whether this is genuine or not. The pack mentions that there is scoop inside but i didnt get it,Reviewed in India on 15 February 2020,Flavour Name: VanillaSize: 1 Lbs,1
"I was shocked when I received  a fake product,,it had no sticker,no batch no and the scratch code was invalid .cloudtail is a fraud.",Reviewed in India on 1 July 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
It is better you buy this protein from local supplement store.Here the the supplier changes the expiry date on product himself.Old outdated product with fresh expiry date was delivered.Once I taste it seem very old with bad smell.,Reviewed in India on 28 August 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
Wish I could return. Waste of money. Horrible taste.,Reviewed in India on 26 April 2022,Flavour Name: VanillaSize: 1 Lbs,1
"Not sure whether it is an original product or not, but can't spot any difference after 3 weeks of use. Not worth a try, at least instead of online one's better to buy the product from a reputed shop to have peace of mind before writing it off.",Reviewed in India on 4 November 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
This seller sent me near expiry product ... i ordered the product in sept 2019 ... i received the product with manufacture date feb 2018 and  expiry feb 2020,Reviewed in India on 12 January 2020,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
"Hi...I use On protein last 1-2 yrs regularrly..First time i buy from Amzon. so when i open it, its make some uneven smell, i think this will be happen due to transfer.But in next mrng, after finish my workout as usual i make protein shake, so its make be unpleasnt test and looks like unhygeine prdts.so please possible buy authorized distributiors.Becoz at d last it cause u nd yr body..Be aware..",Reviewed in India on 21 March 2016,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
"I doubt if it is original, anyway its made in india which is weird as it should've been imported.",Reviewed in India on 7 May 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
Fake product.  The bar code on TRUEMPN  scanner shows invalid. Please don't buy,Reviewed in India on 21 August 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
Very bad waste of money,Reviewed in India on 3 May 2022,Flavour Name: VanillaSize: 1 Lbs,1
Iv been having Optimum Nutrition gold standard whey since years and I used to purchase it from new life. For the first time I ordered from here and let me tell you honestly that it's 100% fake product. Forget the mixability even the taste is a far cry from the original. I had loose motion having it. I ask for a refund.,Reviewed in India on 2 November 2016,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
Received a bad quality. Mfg date was almost an year back. Got some foul smell and so throwed it in trash as i am nt availbale to return or replace it. Waste if money.,Reviewed in India on 1 March 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
It is fake,Reviewed in India on 1 November 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
I reordered it and i did'nt got the same seller which was before. When u reorder u clearly mean i need everything the same. I got it some bright ___ some importer. Where in i require the earlier one as hr is a registered importer of ON. I have opened it n can't be returned. :(,Reviewed in India on 6 February 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
I did not receive the product through I had paid 100 rs for next day delivery. I had ordered two items out of which I have received only 1 item. Very dissapointing,Reviewed in India on 1 March 2019,Flavour Name: VanillaSize: 1 Lbs,1
"1. I brought Fake Product .2. While cheking with Bar code it shows web Address of ON.3. Found spelling mistake in Importer Name observed ""BRIGHT COMMODITES ""I"" missing after T4.where as No spelling mistake in original..5. Don't by Online go store and pitches...",Reviewed in India on 14 October 2016,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
I had vomiting as soon as I had this powder. Very pathetic taste.,Reviewed in India on 6 August 2021,Flavour Name: VanillaSize: 1 Lbs,1
i thought it was imported from usa,Reviewed in India on 7 June 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
I ordered this product... Taste is nt good seems tht d product is nt genuine.. As d protein powder is containing some completely visible white powder like structures... its nt an authentic product... Nt expectd this from you cloudtail... Thought u r a good seller but all this stuff from ur. Side... Srslly disappointed,Reviewed in India on 1 April 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
,Reviewed in India on 24 October 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,1
"I dont know if this is how it is supposed to taste, but it tastes quite bad. So wont be buying again",Reviewed in India on 12 August 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
"As someone who has used all three popular brands of protein in India (muscleblaze whey concentrate, asitis whey isolate and now ON gold standard), i would like to give my honest opinion on this, when it comes to effect on body and workout, ON GOLD STANDARD>>>>MB concentrate>ASITIS isolate. The brand lives up to its name. Now the bad part comes, the artifical flavour and sweetners that leaves a lingering supersweet taste for hours in your mouth and throat, which makes it harmful for prolonged and excessive use. I wonder why such a big and famous brand never provided unflavoured, unsweetened option for people who don't want these things inside their body. It also puts question mark on the quality of whey processing plants that deal with these big brands in India. Will i repurchase this protein powder again? Not until they release an unflavoured version.",Reviewed in India on 29 September 2023,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
"Has artificial sweeteners which is 200x sweeter than sugar with 0 calories , which is not mentioned anywhere.Why would anyone want sweetener in a supplement ?Disappointed with this product.",Reviewed in India on 13 April 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
sweet like syrp .. I would not recommend this version. ..felt like drinking some  sweet candy or Syrp .. if that is sugar .. its a disaster .,Reviewed in India on 29 March 2024,Flavour Name: VanillaSize: 1 Lbs,2
Product is fairly good for the market as a beginner's use choice. However I as an intermediate training person disliked the taste of whey when I used it as I mixed it with milk or water to consume because of too much sugary taste. Still very useful idea of portable small packs of 5 as it comes as handy for when I am actively travelling 🧳 without my Muscletech whey isolate protein (as it goes out of stock sometimes sooner than expected 😅).,Reviewed in India on 25 September 2023,Flavour Name: Double Rich ChocolateSize: Single Serve Sachets (5 Count),2
"1600 rupees only for 1 pound , that's waste of money . Don't buy this product 🙏 , atleast don't get scammed . Their product is non returnable for a reason . Delivering damaged product at such high price with only 24gms protein . Add 200 - 300 more in your budget and you will get better protein than this .",Reviewed in India on 8 November 2023,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Personally I did not like it while I was dissolving it in shaker in water it was not mixing properly and taste was  as I was  drinking water .,Reviewed in India on 17 January 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
What does this mean if it's don't show it's true nature. Genuine or fake.,Reviewed in India on 14 December 2023,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
So sugary..  you will not be able to tolerate even..,Reviewed in India on 8 December 2023,Flavour Name: VanillaSize: 1 Lbs,2
I started this protein powder 15 days back only half scoop as I don't exercise heavily..but now my great toe joint is paining. It's due to increasing in uric acid levels in body. It gets deposited at joints,Reviewed in India on 16 June 2023,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Dislike is like water,Reviewed in India on 21 October 2023,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
this is too sweet . so much for no added sugar. Way to sweet for gym rats who have limited their intake of sweet things.,Reviewed in India on 25 June 2023,Flavour Name: VanillaSize: 1 Lbs,2
My mistake!! I overlooked and brought this product for ₹1400 thinking it to be at least 1kg but its only 1lb (<500g).The flavor is chocolate but its very sweet. I am used to having unflavored protein and this does gives a shake while having it with water due to its sweetness.So i mix this with my daily unflavored protein and then it tastes better.Won't recommend due to its high price and less quantity.,Reviewed in India on 22 August 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Taste is not good.  A bitter taste remain in your mouth for long time killing your appetite,Reviewed in India on 12 March 2023,Flavour Name: Double Rich ChocolateSize: Single Serve Sachets (5 Count),2
I have been using protein powder for quite sometime so decided to try this brand. The flavour isn’t that good and the consistency is very runny as compared to the other brands like muscle blaze which I have tried,Reviewed in India on 3 September 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
"Guys nowadays ON has started manufacturing in India by Tirupati Wellness, Indian made ON is very low quality and it may effect your health (Personally faced acne problem). Buy only Imported ON from USA with tag Bright commodities (Official Importer).",Reviewed in India on 6 June 2022,Flavour Name: VanillaSize: 1 Lbs,2
Received a year-old stock of Optimum Nutrition Whey Protein. the packet was totally crushed. Never buy items with an expiry date from Cloudtail India. You'll most likely get old stock.,Reviewed in India on 7 April 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Very average,Reviewed in India on 3 November 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Good protine on purchase 2nd time & but this time deliver packaged open seal pack I am very disappointed 😞😞😞,Reviewed in India on 14 February 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
I wonder this is genuine product i got skin allergy,Reviewed in India on 24 May 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Good but quantity is less,Reviewed in India on 5 July 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Not sure.. it is authentic. Tastes different and not dissolves easily,Reviewed in India on 13 February 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
"The date of expiry was very near, it seems they are importing products which are very near to expiry and offering discounts",Reviewed in India on 21 March 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Worst,Reviewed in India on 2 January 2022,Flavour Name: VanillaSize: 1 Lbs,2
"Ordered from Cloudtail (seller) .It says imported by bright commodities which has a  scratch here to verify the Authentication of the product of their website,but even after entering the code its not getting verified.I even scanned the QR at the back to check on ON's website but instead of showing Authentication it shoes add product to your cart .",Reviewed in India on 16 February 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
I don’t know. About its authenticity but packet of the whey protein was in a very poor condition. Looked suspicious from outside. When I scratched the code and checked it through the seller website it was authentic but still looking at the packet. It was not a fresh one for sure. Will update after use.,Reviewed in India on 31 March 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
It had less than 6 months left to expire.,Reviewed in India on 27 June 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Poor,Reviewed in India on 2 September 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
I want to talk with the seller . I bought this protein 13 days ago but still i did not get results. I am not against it but i want to know the reason why still i didn't get results.,Reviewed in India on 22 August 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Nice product for price,Reviewed in India on 7 March 2020,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
It blends well .. but the taste is horrible the double rich chocolate is tasteless if you use more than 300ml for the protein shake ... even if you take 200ml of water it will not taste like chocolate,Reviewed in India on 16 May 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
"The taste is so bad, n don't think it's original whey.",Reviewed in India on 1 June 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Just brand nothing else,Reviewed in India on 3 December 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
"Well, there is a pungent smell of Crab fish. I think protein powder is made up from Crab fish. Nothing works in your body. You hormonal level changes too. Kindly dont buy this product instead eat natural protein",Reviewed in India on 14 June 2016,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Cost is too much and the product is very less...bought for my hubby,Reviewed in India on 7 November 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
It tastes quite bad. Im not sure if this is how its supposed to taste or because its adulterated. Tastes like sawdust.,Reviewed in India on 2 October 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Looks not same quality and taste with showroom purchase.. need to recheck the originality here..,Reviewed in India on 30 July 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Though little late in writing review for this product. But this product doesn't seem to be authentic; Not so good in taste as well.,Reviewed in India on 29 March 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
The product doesn't Tastes like onTotally disappointed with it.Not expected such kind of service from Amazon they need to check how genuine the product is before delivery .,Reviewed in India on 1 August 2016,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
It's original. I've checked the bar code and there's an importer sticker on the packet too. But it tastes nothing like chocolate. Horrible,Reviewed in India on 22 May 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Not good,Reviewed in India on 11 October 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Sabse ghatia test the wrost product i m using after 15 days,Reviewed in India on 4 October 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
"Its not mixing properly in milk,i am confused it's original or not",Reviewed in India on 20 August 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
damage product,Reviewed in India on 2 June 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Poor product packaging. Contents leaking,Reviewed in India on 13 January 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Waste,Reviewed in India on 28 June 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Waste,Reviewed in India on 12 June 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Don’t know abt authenticity ... but did’nt feel energised after using it,Reviewed in India on 9 April 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Old stock. Manufactured in 2017.,Reviewed in India on 9 December 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Good one but bad taste,Reviewed in India on 31 October 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
It taste different  and content table showing different percentage of protene ..doubt its geneuinity ...,Reviewed in India on 20 June 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Not so worthy,Reviewed in India on 23 November 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Not good,Reviewed in India on 16 November 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
👎🏻,Reviewed in India on 13 December 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Didn’t like it,Reviewed in India on 7 October 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
The pack was torned..I mean the seal was open,Reviewed in India on 26 December 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Not much worth to money.,Reviewed in India on 30 November 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
No it might for the bodybuilders I don't work out.,Reviewed in India on 2 March 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Horrible taste...,Reviewed in India on 28 August 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
1 lb can't give u visible results..,Reviewed in India on 24 November 2016,Flavour Name: VanillaSize: 1 Lbs,2
Not happy,Reviewed in India on 5 July 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
No results at all,Reviewed in India on 11 September 2016,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
"NORMAL EXPIRY DATE OF PROTIEN POWDERS ARE 2 YEARS BUT HERE IT EXCEEDES. buy this because i normally wont eat non veg , so i have lag in protien i received product made on 2018, that's making me little bit unhappy , because now its almost coming to 2021, i should have returned but this cloudtail seller is a trusty one, so i proceeding , taste is satisfying, and powder we need to use  blender to make it dissolve  completely, anyway, this ON brand is good for beginnrs as well",Reviewed in India on 17 November 2020,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
recently i used imported whey protein from US. Good mixability and great taste. but this one is not.don't know its a fake or original,Reviewed in India on 14 June 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
"Not sure if I am having problem with lactose in it or I received a duplicate package, but I have nausea every time I have taken it. I stopped taking it after 4 tries, as puked 2 times.I seriously suggest trial packs before ordering these big packs. Tried the chocolate flavour too, but same problem.",Reviewed in India on 25 November 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
"UPDATE: 30 min after drinking it, this powder brings weird sweet taste in mouth which stays there for several hours....entire saliva is sweet so mouth is sweet.... and this is not sugary sweet....its very artificial and unpleasant.... when i researched on google i found out so many people get this weird sweet mouth for 3-4 hrs after consuming ON Whey gold standard..... looks like i wont order it again in life...Only 1 star for Amazon packaging, for I received this bag in a folded cardboard sheet where anybody can easily tamper or replace the original product with a f-a-k-e one!About the product: it looks like its not original.",Reviewed in India on 18 October 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Ok,Reviewed in India on 24 November 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
"Seems like fake one... Not proper mixing with milk...and company says transparent spoon is original and i got golden spoon. Whatever, not satisfied.",Reviewed in India on 26 July 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Some how I feel this is not the original product by the test and texture and there was a small slit was on seal,Reviewed in India on 15 June 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
I am not sure that the product is original,Reviewed in India on 22 April 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
"Seems original, started showing results pretty fast, in a week.Review after 10 daysI had to miss it for a day due to some reason, and thn the truth came to light.After missing for a day only, my muscles were paining and all stamina seemed to hv vanished!!OMG, either this product is fake and contains pain killers, or it actually has pain killers and some drugs which make u feel u hv become strong while in reality you hv not.So it is causing serious side effects too if it has such ingredients....Dangerous for health in long term guys...",Reviewed in India on 4 June 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
"Right one is my old purchase... Left is current purchase... Left product doesn't taste as good as right one.. I am a bit skeptical for it's authenticity...If it's authentic, then ON has lost its quality...",Reviewed in India on 4 July 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,2
Item is good but too costly. Not worth for this much of price.,Reviewed in India on 27 September 2024,Flavour Name: VanillaSize: 1 Lbs,3
"Update: only mixes well with water and cold milk, dont try in hot milk. As of result used 4 packets not much difference in weight. Will update after using few weeks.",Reviewed in India on 23 July 2024,Flavour Name: Double Rich ChocolateSize: Single Serve Sachets (5 Count),3
"Well not sure if the protein content they claim is as they say and if it has any harmful side effects, all I can say is that it was yummy to eat with. I used it to make overnight oats, which would turn into a chocolate pudding. Madd me worry about the sugar content and how healthy it actually was. Like the sealed package and was easy to use. Dint cause much bloating. Packaging and product seemed authentic.",Reviewed in India on 21 May 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
good,Reviewed in India on 8 May 2024,Flavour Name: VanillaSize: 1 Lbs,3
Like,Reviewed in India on 10 April 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Cost may be less,Reviewed in India on 13 February 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
"The weird taste of protein, i felt is stronger than the flavor of chocolate.I like vanilla ice cream better",Reviewed in India on 9 October 2023,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
"Seller  RK WORLDI checked the scratch code and it verified that the product is authentic and the mixability and smell is good, there are mostly negative reviews about the product, i don't know whyFor those who say why importer sticker is misssing ,it's because it's manufactured in india now.I mailed glanbia India for hard confirmation about the genuinity of product but got no reply so I'll buy an imported one next time from market because its supereasy to verify just mail them the pictures and details and they will confirm.",Reviewed in India on 15 October 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
good product,Reviewed in India on 4 September 2023,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
"Previously when I bought this, in the ingredient list it was mentioned that it has lactase enzyme.Lactase enzyme helps people suffering from lactose intolerance to digest milk products easily.However this time it was not mentioned in the ingredient list whether it has lactase enzyme or not.Also product image is not available from all sides.",Reviewed in India on 6 April 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Idk if it’s really effective because I didn’t find any difference to be honest.,Reviewed in India on 19 January 2023,Flavour Name: Double Rich ChocolateSize: Single Serve Sachets (5 Count),3
"It is the waste product and please friends don't buy this product If you buy this product use with ""water"" more side affects will casue",Reviewed in India on 28 June 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Normal,Reviewed in India on 13 May 2023,Flavour Name: Double Rich ChocolateSize: Single Serve Sachets (5 Count),3
average,Reviewed in India on 27 May 2023,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
"The gum of the Airtight seal was not strong enough, I had to transfer the powder to a different container because of the non-functional seal.",Reviewed in India on 27 July 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Received this product today ... looks genuine but there is no way to authenticate and the powder inside seems to have lost its flavor because I have tried double rich chocolate before and there is difference in taste and smell ... I got old product which was manufactured in 2017 so after 1 and half year it has lost its nutrition value plus taste and smell ... god knows if this product is really worth it,Reviewed in India on 30 March 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
"These products are supposed to have very long shelf life, but the ones here are just about to expire. Though the authenticity is good, I recommend going to an outlet listed on website and purchase newly manufactured product than the ones just about to expire",Reviewed in India on 8 April 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
I ordered the vanilla ice cream flavor but got the dark chocolate whey powder. The product is good but I wanted the vanilla flavor.,Reviewed in India on 21 June 2022,Flavour Name: VanillaSize: 1 Lbs,3
"We have taken up bicycling. We decided to take whey supplement to build strength and for recovery after the ride. It tastes good, vanilla. I don’t feel much hungry at lunch time But I haven’t noticed big difference in intended use. I will try for another month before finding alternatives.",Reviewed in India on 17 October 2020,Flavour Name: VanillaSize: 1 Lbs,3
Vanilla flavour taste is not good. I am facing difficulty in finishing this because of taste.Try some other flavour,Reviewed in India on 1 April 2022,Flavour Name: VanillaSize: 1 Lbs,3
"I actually wanted to increase weight slowly with flat abs. So i choose this product only for protein since i take regular diet in good amounts where i can get more carbs. But to my surprise im not gaining weight but loosing slowly. So, i suggest this product strictly for weight loss. For weight gain, go for mass gainer. Only problem with mass gainer is along with weight increase, belly also increases which no one dont like.",Reviewed in India on 20 February 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
"The product expire date is very near (5 months left), if we have option of how many days left from packaging then it will be very nice for buyers, expet that everything is fine.",Reviewed in India on 23 March 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
"It’s the third time I m buying this product from the seller but this time got one that was manufactured back in 2019 and expiring in 6 months, so not too happy about that.",Reviewed in India on 15 March 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
"I am using ON from long time, however this time the Whey is not getting dissolved properly with water or milk....it looks like something strange this time...",Reviewed in India on 5 August 2021,Flavour Name: VanillaSize: 1 Lbs,3
"The media could not be loaded.
                



Nice Product Thank U Amazon For Delievering Me This Fabulous Protien and Amazon Team",Reviewed in India on 30 May 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Good,Reviewed in India on 13 July 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
taste of this product is very worst and the product is also too costly is bitter in taste,Reviewed in India on 4 April 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Thought on gold standard whey is imported from usa .. but this is produced in india.. it cleared says made in india.,Reviewed in India on 1 June 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
"Flavour is pretty mild in water.Unexpected for a double chocolate flavour.Might be fake or mixed but since the authenticity tag checked out, not really sure.Will try it out and see if it works.",Reviewed in India on 25 February 2020,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Flavour : a bit tooo sweet.. even 15 gm makes a 250 ml drink too sweet .. double rich chocolate is far far better in terms of sweetness..Don't know if it is fake,Reviewed in India on 10 October 2019,Flavour Name: VanillaSize: 1 Lbs,3
Quality are good but packing not good,Reviewed in India on 18 June 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
There is no coupen code on the packet to check the authentication of the product.,Reviewed in India on 4 February 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Not happy with the flavor,Reviewed in India on 1 December 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
red blisters formed on skin,Reviewed in India on 30 May 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Wanted to try it out so I got it on sale. The flavor is mild. I don’t really think it did anything noticeable for me.,Reviewed in India on 28 November 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Around 1 and half year old product.. About to expire ..  Within 5 months..  Did not accepted this from amazon..  The good thing is.. Product is authentic..,Reviewed in India on 30 March 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Packing is not tamper proof...powder inside can easily be changed /replaced with any cheap alternative.Its unbeliable that such a costly product doesn't have any tamper proof arrangement.There is no surity that there is genuine product inside,Reviewed in India on 19 August 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Seems like I got a fake product. The taste is inferior to Muscleblaze and there is immediately reaction on stomach. Ordering from Healthkart next time.,Reviewed in India on 17 June 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Why it’s spelled “isolates” as all other  products of on are spelled “isolate”. I am afraid it could be a fake one!!,Reviewed in India on 23 May 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
This leaves a bitter taste on the tongue as you finish the drink. I doubt it’s genuineness,Reviewed in India on 12 July 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
I've used it for a month and I didn't have sideeffects but it hasn't helped me put on weight either!!,Reviewed in India on 21 March 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Good,Reviewed in India on 23 December 2020,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
"It's just a recovery product ,diet is very very important , without diet no use of any supplyment intakes . It's just ok product",Reviewed in India on 3 February 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
The taste is good in comparison to other whey proteins but it makes stomach bloat.,Reviewed in India on 31 July 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Had an older batch no but still 1 yr to expire.Product was genuine..Had an awesome test with proper smell..!!Thank you..!!,Reviewed in India on 11 November 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Packaging is Too BadOne year old product 😔,Reviewed in India on 16 January 2020,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Not Sure if it's a Authentic product? I used busy from HK and this is way different. It appears to be very pale (color) and not smooth.,Reviewed in India on 2 September 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Its not whey actually its like a weight gainer,Reviewed in India on 18 November 2019,Flavour Name: VanillaSize: 1 Lbs,3
Taste is good,Reviewed in India on 24 July 2020,Flavour Name: VanillaSize: 1 Lbs,3
On is good but i think My protein is one of the best brands available go for my protein far better than ON.,Reviewed in India on 21 April 2018,Flavour Name: VanillaSize: 1 Lbs,3
"I PREFER PLANT PROTEINS , THIS WHEY IS TEMPORARY AND HARMS OUR LIVER , IT LASTS FOR JUST 12 HOURS , AFTER TAKING IT YOU WILL FEEL SOMETHING DIZZY IN STOMACH AND ITS HARD TO DIGEST , I PREFER CHOCOLATE FLAVOR , THIS VANILLA TASTE LIKE MEDICINE.",Reviewed in India on 14 June 2016,Flavour Name: VanillaSize: 1 Lbs,3
I sold it 2 times but second time product quality is differ from previous.Less soluble,Reviewed in India on 22 January 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Product is good but quantity is very low,Reviewed in India on 3 November 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
i have been using the ON for an year now but this looks like some issue with the product not getting the results.,Reviewed in India on 30 May 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
This time i received an old pack manufactured on Oct 2017. I am slightly dissapointed,Reviewed in India on 27 November 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
The pack was received with tear at the bottom smartly fixed with tapes. As a first time user how I can believe that the quantity or quality was not manipulated ?,Reviewed in India on 25 June 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Not feeling any benefit so far. will update later if I find it to be working for me,Reviewed in India on 5 October 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Delicious tasteTastes great with milk,Reviewed in India on 1 September 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
"I have received the package with a hole in it , the contain of the product is partially fall off.",Reviewed in India on 1 March 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
I like this product,Reviewed in India on 12 October 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
25% of fake powder,Reviewed in India on 5 October 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
taste is not good,Reviewed in India on 29 July 2019,Flavour Name: VanillaSize: 1 Lbs,3
Not great no result shown,Reviewed in India on 12 July 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
