review_text,review_date,flavour_name,star_rating
"I have trust on cloudtail, every product reaches me was genuine and on time.. hope it maintains the same in future .. and for the ON WHEY, I ll say it is worth the price.. a bit expensive.. I always look for any discount if I can get.. my trainer referred me this best part is you can very easily check is it is genuine or not.. double rich chocolate.. yummy.. add it to your smoothie or milk shakes it tastes even better..",Reviewed in India on 7 August 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"Trying 1st time ,i felt that the flavour is little bit bad",Reviewed in India on 25 February 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"For folks who are tired of the excessive sweetness (relative) of Extreme milk chocolate and the rest, Mocha Cappuccino is the safe haven.It's the best one I've tasted so far. Tastes like mild coffee or a chunk of coffee bite.Packaging was good, as always.100% authentic product, verified on their website.",Reviewed in India on 11 August 2021,,4
The powder mixes well in the warm water. It smells great because of the chocolate flavor. The taste is good as well but feels like the smell has stayed in your tongue for the entire day.Does not cause any digestion related issues. The product I received seemed genuine and i had even checked for its authenticity in ON’s website.,Reviewed in India on 27 April 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
I like the taste of this protein powderNd the double chocolate flavor is awesome . First time i place the order from cloudtail and its original .For check it's authenticity i go through some step which is given on original website of optimum nutritionAnd i found my product authentic .I wish that i receive the same quality next time also and many many times.,Reviewed in India on 30 January 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Flavor isn't the best. But actually it doesn't taste that gross. Rhey Haven't preserved it properly. It is exposed to more sunlight or heat. Any regular user of protein can say it. But it is good to start with. But I recommend my protein and not ON. On is better but if you have sources then import it,Reviewed in India on 31 May 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
As I am very old consumer of gold standard so I can say it's genuine but for a new person it's doubtful. Optimum nutrition phone number remain always busy so checking authentication is very tuff job.As usual taste is very mind. If you want taste try On Isolate .,Reviewed in India on 25 August 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"So I ordered the mocha cappuccino flavour. The taste is 7/10 and the mixability is 9/10 since I use a shaker bottle. However this particular flavour contains actual coffee, so if you're not a regular coffee drinker and have low caffeine tolerance like me, you're gonna feel the effects of coffee when you drink this. For instance, when I had this in the evenings, I couldn't fall asleep at night. So if you're gonna go ahead and buy this, make sure you're ok with this or you're a  regular coffee drinker and have high tolerance.",Reviewed in India on 19 November 2018,Flavour Name: Mocha CappucinoSize: 2 Lbs,4
Good genuine productsPrice should be more less 😝,Reviewed in India on 2 April 2023,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,4
"The taste is really good. Mixes well with water and I advise those who want to achieve better results to use a blender and blend in some nuts along with the protein powder and drink it with water.I am using this product for 3 months and I have got it from Cloudtail. They sell original product.You can see results only if you do good workout like Gym or Swimming. Otherwise, it is waste of money, as it is only supplement!",Reviewed in India on 25 December 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"This is the second time I have bought this & upon checking on bright commodities site for its authenticity it said it's genuine. I don't know how true that is but it looks & tastes like a genuine product. So I request all my fellow friends/customers who buy this, to thoroughly check for authenticity & if you feel something's fishy don't hesitate to return/replace!! 🙏 Plz don't compromise with your health. And yes,do check for its expiry too😊",Reviewed in India on 27 April 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I am writing this review after a month's use. This is very effective whey protien for beginners. It took me about two weeks to see the effects and i am pretty pleased with the product. Though i took cookies and cream flavour, it was almost impossible to consume with water, so I used milk. Even with milk the flavour was just a tingle of the taste bud, but other than the flavour, there's no issue. I got a 100% original whey protien",Reviewed in India on 1 May 2019,Flavour Name: Cookies & CreamSize: 2 Lbs,4
"The media could not be loaded.
                



I like the quality product it is and results it give you.But I don't like the price difference  in comparison to foreign countries.",Reviewed in India on 21 December 2022,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
It's ok,Reviewed in India on 1 May 2023,Flavour Name: StrawberrySize: 2 Lbs,4
The quality is great; of course it’s from Optimum Nutrition; but the flavour could have been so much better. Lately I’ve been experimenting with flavours from different brands. Double rich chocolate from ON. Isn’t going to be my pick in near future. MyProtein is way better in terms of taste and quality too.,Reviewed in India on 28 March 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I think I feel bloated after having this regularly,But still I will recommend this to anyone who wants to have protein powder.If u have this regularly post workout then i must assure you that u will start seeing changes in ur body within 10 to 15 days.",Reviewed in India on 25 May 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I was worried about the previous reviews about fake products. But I got a authentic one, all the informations mentioned on the official site matches the product regarding authenticity. Also tastes good. I'll update my review after few days wrt the results.",Reviewed in India on 11 August 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Good,Reviewed in India on 23 April 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
It has sufficient amount of protein per 100gm. But the flavour is nothing in chocolate too,Reviewed in India on 26 September 2022,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"Nice product. Got it on time. Surprisingly product was sent directly by the seller (Neuvera) through speed post and not through Amazon. After reading mixed reviews here I even googled about how to identify fake ON whey protein and found it genuine on all parameters. Have been using it for last 20 days after gym and found it ok. Tastes good (double chocolate), mixes well with water in a shaker. Can't say much about the effect on my muscle size since I am using it first time but I feel I am able to lift slightly more weights then what I used to lift previously with lesser fatigue and tiredness.",Reviewed in India on 20 August 2015,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
I don't know why some people are giving a negative review for this product . I m using it from the last week  and I can say that the product is original and good for health . I loved it's digestion process and it's good to boost ip ur energy . Good  recovery after gym .,Reviewed in India on 18 October 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"Optimum nutrition’s always been beginner friendly, especially when you’re not much aware of the supplements. I’ve received a genuine product, and the flavour does taste good.",Reviewed in India on 9 December 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"Onto my fifth jar now. It's the world's most trusted brand of whey isolate, but don't go in expecting to see visible results in a short time without working out at a comparable intensity. The only immediate benefit I can see with this supplement is that my recovery from delayed onset muscle soreness syndrome (DOMS) has massively increased, to less than 24 hours, so I can work out the same body part much faster than before.",Reviewed in India on 4 April 2018,,4
The product is good. I have used it before as well. But the seller sent me a product that's already 1 year 5 months into its shelf life of a total of two years.,Reviewed in India on 17 July 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"When I scan the code the product is genuine and the taste is as same as the previous product it is good this is my second on standard and the result is good while following the good diet the reason why I gave 4 star is the package is comes from 5lbs form but the protein is 24g, BCAA's is 5.5g,glutamine and glutamic acid is 4g that's why and overall the product is great (good)",Reviewed in India on 25 September 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
I could able to see positive result after 15 days of use and it tastes normal no bloating experienced.,Reviewed in India on 19 May 2022,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"Hey amazon, thanx for authentic nd genuine product i was lucky to receive new box because when i saw customers reviews nd images i was afraid because they had mentioned such bad things about the product....but i ordered at my rish nd i was lucky to receive the product perfectly fine....i checked everything to see the authenticity of the product nd everything was gud....but u guys be little careful because the item is non returnable nd if u get a duplicate one...then u will be helpless....",Reviewed in India on 31 March 2017,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"There is simply no saying that this is an average product, it cant be, after all the good appraisals it has had. You can feel the effect of the BCAA's just a few minutes of consumption.  Great packaging altogether just one thing , this flavour (rocky road) might not be for the one who isn't a little explorative and that too at this quantity. Its chocolaty yet somewhat medicinal in taste for reference.",Reviewed in India on 6 May 2018,,4
"I am a little confused.Why does an US product have a veg mark on it(the green dot). Can somebody please confirm if this is how they have got it. Maybe they have started making it for the Indian market, but I am not sure.There is also a sign below saying 'FOR EXPORT ONLY'.Rest, everything seems genuine, the golden seal, the OR code by Bright, the manufacturing date",Reviewed in India on 28 July 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Pros :1. NICE Packaging.2. Good Mixibility.3. Forms foam on shaking and it stays for some time. (property of isolate)4. Good to taste.5. Easy authentication process.Cons:1. Very Poor muscle recovery.2. No increase in muscle size.3. Pretty expensive wrt results.,Reviewed in India on 31 December 2020,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,4
"This is definitely the best whey available here, at least for amateurs who don't go round experimenting with every brand and every type of supplement. There's tons of supplementation out there but whey works best for lean muscle and strength and ON has the best whey gold. Amazon sells genuine stuff but I was a little skeptical about a bigger 5lb tub on display with a green vegetarian logo. Never seen it on ON why gold before.",Reviewed in India on 17 September 2017,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Everything was fine until I found out that inner seal was missing. However when I searched about this issue many say that it will be packed either with inner or outer seal with ON Hologram and the whey powder will give out strong odour when opened and yes it did. When I verified the product with ON and ON distributors in India and said my product is genuine and also from the links it matches how real product this is to be when I crosschecked with fake Whey. So guys container should have either inner or outer seal.,Reviewed in India on 16 December 2015,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Absolutely real product that I received but be cautious it can be fake alsoHere are some tips to check if it's real or not---There are 4 tips that are given with it on a page check them and check whether there is no spelling mistake,Reviewed in India on 14 March 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Flavour and taste is good .,Reviewed in India on 4 October 2022,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,4
"The media could not be loaded.
                



Nice",Reviewed in India on 9 January 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"A good quality product. The major issue with purchasing whey protein online is authenticity, but the product was authentic. I’m only certain with “cloud tail” seller, not sure about others. It had a dent on the jar and jar cap was also deformed (not circular). It was the only thing disappointing.",Reviewed in India on 6 August 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I dont know why but this taste little bit like medicine, it have a very difficult after tast.Plez help meDM me on Instagram @pushpam24Plez share your experiences with me as I can't decide if its normal or notThank you",Reviewed in India on 3 September 2020,,4
"I received the product today only. I have checked everything jar, label barcode even I have verified from one of the importers Bright Commodities, Delhi batch # , Item # etc. The product seems to be genuine and authentic. But the content I do not know, I will write further review after using it. It seems that Claudtail is a genuine seller of Optimum Nutrition (ON) whey protein.",Reviewed in India on 18 October 2017,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Thank u Amazon... and bright commodities for this authentic product...After I checked all the authenticity provided by ON  I think it's authenticated but due to lockdown period only the verification only not done..Overall it's nice product,Reviewed in India on 6 June 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
This is my first review. Guys I need to tell as I have taken ON whey abroad taste and texture is different for sure but it pumps you up if you put yourself in gym. I am doing workout from 5 years not regular but whenever I hit gym i took bcaa while workout and whey after workout. Go with it see if it works with you.,Reviewed in India on 13 October 2017,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I feel like ON will benefit from adding more flavour options or at least formulating something similar to BSN, the chocolate flavours are almost always kind of meh. The protein powder itself is very good, the sweetness is palatable as compared to Nitrotech.",Reviewed in India on 13 July 2020,Flavour Name: Extreme Milk ChocolateSize: 2 Lbs,4
Too sweet!,Reviewed in India on 1 October 2022,,4
"ON whey is a well trusted protein supplement  and buying from amazon makes it a lot easier, product looked genuine, taste was really good and difference in body structure can be really seen to others also after having this protrein for 1 months.",Reviewed in India on 4 November 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Reviewing after 1 month of use. High quality whey protein. very good mixability and consistency. flavour is also very good. effect on body is satisfactory.,Reviewed in India on 10 October 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Very bad product and this product is duplicate and also Amazon customer care are duplicate they say that we can't return this item contact to importer so please no one waste your money on amazon.,Reviewed in India on 10 April 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I had ordered last year 2 Different flavours. Guess what, one Container was having name written over it ""isolate"" & on other container it was""isolates"". Spelling mistake??? such a big company will ever do mistakes like this.Doubtful Product may be",Reviewed in India on 26 November 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
i use this product first time.so i  more concious for this geaunilty.but i chacked it by bar and qr coad that i found this is genuine . this product packing was good and every thing have orignal logo of ON.so i sugest that  everybody should first chk properly by bar coad and qr coad.,Reviewed in India on 4 September 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"The product is very good and has excellent results. Easy mixable, super taste. I am getting excellent results.",Reviewed in India on 12 September 2024,Flavour Name: Double Rich ChocolateSize: 3.7 Lbs (1.7 Kg ),5
"The media could not be loaded.
                



I recently purchased the Optimum Nutrition Mango Flavored Whey Protein from Amazon, and I couldn't be happier with my purchase. First and foremost, the flavor is absolutely incredible with this reasonable price. As someone who has tried various protein powders in the past, I can confidently say that this mango flavor is a game-changer. It's not too sweet or artificial tasting, but rather has a refreshing and authentic mango taste that makes my post-workout shakes something to look forward to.Furthermore, Optimum Nutrition is a brand I trust when it comes to supplementing my fitness journey. Their products are always of high quality, and this whey protein is no exception.The ordering process through Amazon was seamless, with fast shipping ensuring that I received my product in perfect condition and right on time. The packaging was secure.Overall, I highly recommend the Optimum Nutrition Mango Flavored Whey Protein to anyone looking to enhance their workouts and support their fitness goals. With its delicious taste, effective results, and trusted brand reputation, it's a five-star product that deserves a spot in your supplement regimen!",Reviewed in India on 11 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Great quality,Reviewed in India on 11 September 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"--------------------------------------UPDATE 11 March 2016---------------------------------------I keep an eye on my reviews but lately, I have seen this happening often . I get a few votes up for a review  and then quite strangely  a down vote the same day, that really has left me wondering if some people are deliberately down voting reviews. I don't understand how Amazon moderators are letting this off.---------------------------------------------I am compelled to write this review after seeing quite a few negative reviews calling it a fake or counterfeit which I find it quite misleading once again. I bought the 1lb pack to check the concerns raised that the packaging is mislabeled with a 23gram protein scoop. To all the concerned people, there is in fact 1lb Gold Standard refill pack with 24g protein per scoop. (Photos attached)
Optimum Nutrition (ON) 100% Whey Gold Standard - 2 lbs (Double Rich Chocolate)
is one of the best Whey proteins in the market today. Three things I liked about this product, the manufacturing is entirely done in the USA following strict US regulations, the grams of protein in each scoop and the taste.If you’re new to Protein Supplements, this is a quick overview of few major protein types that are sold in the market today.Most protein supplements that are in the market offer blends of different types of whey proteins. To make it easy, let me break it down for you. There are three types of fast digestive proteins, the cheapest is the Whey Concentrate typically a mass gainer with lots of carbs , then comes the more expensive Whey Isolate and then the most expensive Whey Hydro Isolate .Concentrate typically takes about 2-3 hours to digest, Isolates can be digested in your system within 2 hours, Hydro Isolates is purest form whey and can be taken even if you’re lactose intolerant - Hydro isolates can be digested within an hour and work best as Post Workout drinks. Basically, the price of your protein directly depends on the % of Whey Isolate or Whey Hydro Isolate present. There is also a slow digestive protein called Casein which is cheaper or almost the same as Whey Concentrate, treat this as a bedtime supplement as it takes about 6 hours to digest.What is OPTIMUM NUTRITION- 100% Whey Gold Standard ?ON 100% Whey Gold Standard is a multi-whey blend comprising isolates & concentrates as its main ingredients. It contains 24 grams of protein per serving, with a bit of fat, cholesterol, and lactose. Bear in mind, if you’re lactose intolerant, this is not for you unfortunately.Taste, Texture and MixabilityIt is not very sweet and mixes well with water and milk. I didn’t feel bloated and Double Chocolate flavour I’ve tried was good, and I will give8.5/10 for the taste9.5/10 for mixabilityTotal score 9/10When will I start seeing results?This is the bitter truth, Protein supplements would help you <20% to reach your fitness goals. Your everyday workout helps you about another 30% and the rest is your daily diet as to how you maintain yourself eating healthy. You’re not going to get fitter staying home and just having 3 protein smoothies a day.From somewhere I had once read, you don’t buy protein protein supplements till you are regular at the gym working out and eating healthy for at least 90 days. Once those two habits are accomplished, buy protein supplements, and you will see results.Are protein supplements necessary?This question is debatable but it all comes down to how much protein is in your everyday diet. If you’ve enough protein in your diet, no need obviously. From a personal perspective, I would avoid processed food like protein supplements any day, if I can consume enough protein through my diet (egg, milk, meat etc)Health Benefits/ IssuesIt is always advisable to take protein in their natural form (Milk, Egg, Meat, etc), but with a vegetarian diet that could be challenging. Rule of thumb with supplements is DO NOT go overboard - DO NOT take more than 2 scoops in 24 hours, but personally, if you’re not aiming for the Olympics, I suggest to start with 1 scoop a day so that you go easy on your body. In addition, you MUST drink a lot of water when taking protein supplements. From a lecture of Dr Tara Swart of MIT Sloan, your body requires 500ml of water for every 30lb (13.6 Kg) of your weight in a day to function normally.Smoothie recipe = 1 scoop (Chocolate) + 1 Avacado + Banana + 200ml Almond Milk + Ice Cubes in a Blender .PLEASE NOTE: Insufficient water intake can give you Stomach pain/ Abdominal Pain with protein supplements. NOT to be considered professional/medical advice. This review is based on personal experience. Protein supplements are to be considered with caution.",Reviewed in India on 7 March 2016,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
I prefer this to the double chocolate but the price difference is not worth it.,Reviewed in India on 22 September 2024,Flavour Name: Mocha CappucinoSize: 2 Lbs,5
I verified the scratch code and batch no with https://authenticateon.in/glanbia/authenticityIts genuine item.,Reviewed in India on 16 September 2024,Flavour Name: Double Rich ChocolateSize: 3.7 Lbs (1.7 Kg ),5
It's amazing,Reviewed in India on 1 September 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"Optimum Nutrition Gold Standard 100% Whey (Double Rich Chocolate) is an excellent protein powder for muscle support and recovery. With whey isolate as the primary source, it provides high-quality protein for vegetarians. The rich chocolate flavor is delicious, making it enjoyable post-workout. It mixes well, has low carbs, and aids in efficient muscle repair and growth, making it a top choice for fitness enthusiasts.",Reviewed in India on 28 July 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
Excellent protein with digestive enzymes that make it easier to consume. Good result compared to others in the market.,Reviewed in India on 17 August 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"Considering all parameters, it's great product but mixability remains issue.",Reviewed in India on 11 August 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
Good product,Reviewed in India on 17 August 2024,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,5
This product looks original.,Reviewed in India on 16 August 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
Quality is good will get easily mixed up and taste also good,Reviewed in India on 9 August 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
Loving it,Reviewed in India on 15 August 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
Amazing,Reviewed in India on 10 August 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Mixes well in water and tastes good. Felt visible muscle growth with light gym in a month. Used 3-4days a week.,Reviewed in India on 23 July 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
Great in TasteSometimes get a sense of its milk power or what due to its sweetness :)Mixability is less compared to other brandsOverall it's a great buy in terms of tasteYet to see performance in muscles growth,Reviewed in India on 14 July 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Quality - 100% genuine protein which comes direct from optimum nutrition company no seller in betweenRecovery - gold standard whey protein is one of the best protein so many years for best resultsFlavor - we all like mangoes but because of high sugar and high calories we can't eat or avoid but this flavor is best substituteBudget- gold standard whey protein comes with 29 serving in 3099 which daily cost of 100rs this is adorable for all of usNeed- we all need protein for daily body requirement. All types peoples can use protein in water or skimmed milk like smoothie or shakePlease be aware from fake protein which is bad for our health,Reviewed in India on 2 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"Title: Great Taste and High-Quality Protein Supplement!Rating: ⭐⭐⭐⭐⭐I recently purchased the Optimum Nutrition Brand Whey Protein in the delicious vanilla flavor, and I must say it has greatly exceeded my expectations! Here are some key points to consider:1. Taste: ⭐⭐⭐⭐⭐The vanilla flavor is absolutely phenomenal! It has a smooth and creamy texture with a hint of natural vanilla taste. It's not overly sweet, making it perfect for those who prefer a more subtle flavor. Mixing it with water or milk creates a tasty and enjoyable protein shake.2. Quality: ⭐⭐⭐⭐⭐Optimum Nutrition is known for producing high-quality supplements, and this protein powder is no exception. It contains a blend of whey protein isolates, which are fast-acting and easily digestible. With each serving, you get a whopping 24 grams of protein, ensuring that your muscles receive the necessary fuel for growth and recovery.3. Mixability: ⭐⭐⭐⭐One of the things I love about this whey protein is how effortlessly it mixes with liquid. With just a few shakes in a shaker bottle or a quick stir with a spoon, there are no clumps or chunks left behind. This saves time and ensures a smooth and consistent texture, making it a breeze to consume.4. Versatility: ⭐⭐⭐⭐Aside from the traditional protein shake, this versatile powder can be used in various ways. I often add it to my morning oatmeal, smoothies, or even pancakes, enhancing their nutritional value while adding a delightful vanilla flavor. It's a great way to incorporate protein into different meals throughout the day.5. Value for Money: ⭐⭐⭐⭐While the Optimum Nutrition brand may be slightly pricier than some other options on the market, the quality and taste justify the cost. Additionally, the product comes in various sizes, allowing you to choose the one that best suits your needs and budget.Overall, the Optimum Nutrition Brand Whey Protein in the vanilla flavor is a superior product that delivers on both taste and quality. If you're looking for a delicious and effective protein supplement, I highly recommend giving this one a try!",Reviewed in India on 2 August 2023,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,5
"I bought this limited edition Mango flavour purely as an experiment. And I am glad that it turned out much better than expected.The taste is similar to any standard artificially flavoured mango shake drink. This one is thicker and creamier when mixed compared to other ON WHEY products.It does take a little extra shaking, compared to others, else you end up with a lumpy drink. Over the years I’ve learned to include 2-3 ice cubes in the mix and shake upwards of at least 100 shakes to get a lump free smooth protein shake.Overall the taste and texture is great and consistent with ON products.",Reviewed in India on 12 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
First i thought it will not be authentic because there was many reviews saying that amazon delivers fake products but its authentic,Reviewed in India on 19 July 2024,Flavour Name: Cookies & CreamSize: 2 Lbs,5
"Ok i m a regular user of ON supplement, saw this flavour and placed an order instantly coz i really wanted to try out new flavours as m bit bored of these usual flavours and trust me guys this is the best flavour so far.  I TAKING THIS FROM A WEEK AND AFTER HAVING THIS M REVIEWING. Donot think twice and place your order today. No bloating and no issue in digesting. 💪✌️👍 too good",Reviewed in India on 12 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Good 👍,Reviewed in India on 22 July 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
It’s easy to mix  with water  n  I didn’t face any bloating issues,Reviewed in India on 10 July 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"I purchage ON Alphonso Mango flavour. It's Taste is very good mixablity is good and there is good consistency overall. I am using ON from a long time n it gives me good results. Anyone can use it a biggner, intermediate n advance level athlete.  All the flavours are good I used chocolate, strawberry, vanilla and now it's Mango flavour all are awesome. Thanks Optimum Nutrition.",Reviewed in India on 16 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"Good quality, tastes good and have verified it on optimum nutrition website 😊",Reviewed in India on 10 July 2024,Flavour Name: Double Rich ChocolateSize: 3.7 Lbs (1.7 Kg ),5
"Yesterday only i received my package, I was super excited to taste the limited edition. I usually buy chocolate flavour and this time I thought of buying this flavour, it's so yumm... actually you feel like feasting on mangoes. My taste buds are so satisfied. Overall really good product, you can be creative by making custard with this flavour. During summer it's a great buy. No doubt it's the best product in the market.",Reviewed in India on 5 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"The product is good in taste, a bit sweeter but not too much.The protein is easily digestable and has the good protein qty per serve. Hence its value for money too.",Reviewed in India on 24 June 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
100% Authentic product received by ONI want to give my review which help other in decision making1. Taste : This whey protein Alphonso Mango tastes very much similar to the mango shake.Yes… taste is awsomeMixes very well with water with no lumps leftPrice : This product justifies the price due to its high quality material and ingredients.Recommend product… go for it,Reviewed in India on 4 May 2024,Flavour Name: Mocha CappucinoSize: 2 Lbs,5
"The media could not be loaded.
                



Alfonso mango flavour is unusually too sweet. Sweeter than Indian mithais. Don't know if it's good for health? Diabetics shall avoid.",Reviewed in India on 7 July 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"I am almost 40 now, and I remember in my teenage days this was the best protein supliment and still lives up to its name.Update: I finished the protein sooner than I expected, body craves for more protein and I end up having half a scoop extra everyday. I can feel the difference within 20 days, good product, after a certain age body doesn't release creatine naturally as much as it did in my teenage, so didn't grow huge muscles like before thanx to muscle memory but got my strength back. Can do better with (chocolate) flavour but as there is no sugar added, so it makes sense. I can live with it. Result is all that matters. I have gained muscles at this age n will continue taking ON supliments.",Reviewed in India on 1 February 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
Good product,Reviewed in India on 10 July 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
i tried their new mango flavour and its soo amazing… its taste so good.. and i’m using ON supplements from years and There quality is superb (10/10) and excellent quality in much affordable price. You must order and try Mango flavour its my personal favourite flavour,Reviewed in India on 13 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Recently I tried thiss flavours and i love the taste and the brand And the qualit of the protine iss very thick and tasty itss give u the great performance and the guaranteed result really loved itt,Reviewed in India on 27 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"I was ordered  optimum nutrition 100%  Whey gold standard Alphonso 🥭 Mango Flavour like mango shake helps me to build and maintain  high muscle quality, Amazing  product  I have ever used. Nice product go for it guys...Thanks Optimum Nutrition for Best quality  and Amazon for Best delivery  on time.",Reviewed in India on 3 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
It is one of the finest protein I have ever tasted it is superb in quality it is one of the best mango flavour protein I have ever tasted it is one of the finest protein in the world that's why optimum Nutrition is the n.o one protein brand in the world,Reviewed in India on 12 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"very good and effective. Taste and mixability is good. Not very sweet. If price is not problem, then go for it.",Reviewed in India on 22 June 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
Taste is so goodThat even the mango juice we get in market are nothing infront of this flavour. And it gets mixed so well in water nd even in milk. So yes the pricing is good . The quality is superb . And also we get 24gm ko protein in one serving.,Reviewed in India on 6 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"The media could not be loaded.
                



Mango flavour tastes very delicious.  There is no doubt about the authenticity of product. I have been using ON products for many years and the result is very good. Gained lean muscle mass. They are very safe to use. Must buy once to see amazing results with safety of your vital organs.",Reviewed in India on 28 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Optimum Nutrition is good brand and I bought mango flavour whey .when I take this whey protein I feel I am drinking like original mango shake .its too tasty 😋 and mixibility is to 👍 I will recommend optimum Nutrition product because it's worth it .,Reviewed in India on 9 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Hello guys i am writing this review after 2 months use.I am vegetarian and this protein powder helps me to gain muscle and gives stamina for rest of the day.Improved my sleep.Go for it .Good tasteExcellent qualityEasy to digestValue for money.,Reviewed in India on 27 May 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
Good product,Reviewed in India on 3 July 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"Optimum Nutrition giving quality assurance and better recovery from so many years.There is no doubt about the Quality,They have launched this new Flavor Alphonso mango, it's taste and smells like same as mango fruit.Very affordable and genuine protein from OPTIMUM NUTRITIONGo for it.",Reviewed in India on 7 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"Yup, It works. Might take some time, but you will feel the effects.",Reviewed in India on 18 June 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"Love the taste. Actual tastes like alphonso mango. Best protein in the market. Must try to beat the summer heat. Easy to mix, easy to digest and good quality protein. Must try this limited edition Protein.",Reviewed in India on 18 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
I tried this amazing new flavour. It tastes so good . Feels like you eat real mangoes. Also it's a genuine product. Barcode is there to check authenticity of the product. Also it shows great results on my body.,Reviewed in India on 13 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Authentic product,Reviewed in India on 28 June 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
